order_id,product_id,qty,unit_price,discount_pct
O0001285,P00291,4,252.06,0
O0001285,P00074,2,93.93,0
O0001285,P00151,1,338.04,10
O0001285,P00214,1,64.44,10
O0001285,P00205,3,23.04,0
O0001286,P00194,3,181.2,5
O0001286,P00079,1,288.69,15
O0001286,P00274,1,8.52,0
O0001287,P00035,4,170.09,10
O0001287,P00139,3,260.36,0
O0001287,P00023,4,401.83,0
O0001287,P00173,1,288.43,0
O0001287,P00116,4,159.61,0
O0001288,P00099,2,400.17,15
O0001289,P00248,3,141.96,0
O0001289,P00198,2,119.59,0
O0001290,P00147,4,398.84,5
O0001290,P00223,4,9.6,0
O0001290,P00022,1,195.49,0
O0001290,P00173,4,288.43,0
O0001290,P00018,3,73.28,0
O0001291,P00282,2,246.25,0
O0001291,P00001,2,79.9,0
O0001292,P00153,3,414.33,15
O0001292,P00060,4,104.42,0
O0001292,P00283,1,80.58,0
O0001293,P00124,1,348.75,0
O0001293,P00069,4,123.22,10
O0001293,P00144,2,37.32,0
O0001293,P00078,2,113.39,10
O0001293,P00294,4,147.68,15
O0001294,P00143,3,246.2,15
O0001294,P00089,2,150.18,0
O0001295,P00268,4,198.84,15
O0001295,P00275,1,282.67,0
O0001295,P00009,1,25.41,5
O0001296,P00271,3,378.84,0
O0001296,P00136,4,130.36,0
O0001296,P00237,2,239.06,0
O0001296,P00233,3,184.36,15
O0001297,P00143,2,246.2,0
O0001298,P00063,4,161.21,0
O0001298,P00133,1,380.46,0
O0001298,P00190,3,205.64,10
O0001299,P00001,2,79.9,0
O0001299,P00030,4,101.71,0
O0001299,P00040,1,223.97,0
O0001299,P00090,1,158.36,15
O0001300,P00233,4,184.36,15
O0001300,P00019,3,62.98,0
O0001300,P00111,4,331.52,15
O0001300,P00274,4,8.52,0
O0001300,P00198,4,119.59,0
O0001301,P00124,2,348.75,0
O0001302,P00225,1,393.72,10
O0001302,P00055,4,242.13,0
O0001302,P00278,4,166.59,15
O0001303,P00127,1,279.84,15
O0001304,P00039,1,428.44,0
O0001305,P00297,4,300.56,0
O0001305,P00074,1,93.93,10
O0001305,P00016,3,45.95,5
O0001305,P00050,2,139.64,15
O0001305,P00029,2,113.19,0
O0001306,P00251,3,403.39,10
O0001306,P00061,1,10.29,0
O0001306,P00277,2,272.59,15
O0001306,P00025,2,246.01,0
O0001306,P00133,2,380.46,0
O0001307,P00014,3,385.58,5
O0001307,P00003,4,219.5,0
O0001307,P00004,3,230.18,15
O0001308,P00063,3,161.21,0
O0001308,P00038,2,246.63,5
O0001309,P00240,3,375.95,5
O0001309,P00055,2,242.13,0
O0001309,P00056,1,323.19,0
O0001309,P00076,2,202.4,0
O0001310,P00004,2,230.18,10
O0001310,P00055,4,242.13,0
O0001311,P00105,1,102.78,15
O0001312,P00013,1,209.49,0
O0001312,P00261,3,179.77,10
O0001313,P00041,1,14.62,0
O0001313,P00254,2,185.15,0
O0001313,P00052,2,148.28,5
O0001314,P00180,3,171.15,0
O0001314,P00277,4,272.59,15
O0001315,P00077,4,239.42,10
O0001315,P00081,3,232.22,0
O0001316,P00098,1,175.74,5
O0001316,P00141,2,100.39,0
O0001316,P00146,4,128.69,5
O0001317,P00232,4,57.6,0
O0001317,P00001,4,79.9,0
O0001317,P00049,1,451.99,0
O0001318,P00203,3,303.27,0
O0001318,P00046,1,165.73,15
O0001318,P00300,1,317.62,0
O0001319,P00157,3,320.01,10
O0001319,P00248,2,141.96,10
O0001320,P00019,2,62.98,0
O0001320,P00218,2,33.91,0
O0001320,P00288,4,276.07,0
O0001321,P00061,1,10.29,0
O0001321,P00189,4,234.03,0
O0001322,P00291,2,252.06,15
O0001322,P00145,3,273.84,15
O0001322,P00246,2,80.59,0
O0001323,P00295,3,32.67,0
O0001323,P00185,2,326.57,5
O0001324,P00273,2,67.39,5
O0001324,P00225,4,393.72,0
O0001324,P00042,4,74.95,0
O0001324,P00186,2,361.62,0
O0001324,P00075,1,199.22,10
O0001325,P00033,2,225.4,0
O0001325,P00054,4,361.76,15
O0001325,P00230,4,74.95,10
O0001326,P00036,2,23.55,0
O0001326,P00184,4,266.65,0
O0001326,P00027,3,389.4,5
O0001326,P00035,1,170.09,0
O0001326,P00078,2,113.39,0
O0001327,P00091,1,74.11,10
O0001327,P00203,2,303.27,0
O0001327,P00061,2,10.29,0
O0001328,P00214,4,64.44,5
O0001328,P00121,2,166.57,10
O0001328,P00217,2,4.03,0
O0001328,P00170,2,116.08,15
O0001329,P00004,4,230.18,0
O0001329,P00104,3,153.57,0
O0001329,P00235,4,76.75,0
O0001329,P00198,1,119.59,5
O0001330,P00092,4,22.64,0
O0001330,P00160,1,327.28,0
O0001330,P00132,3,188.81,5
O0001330,P00295,3,32.67,0
O0001330,P00140,1,195.53,0
O0001331,P00266,3,352.35,10
O0001332,P00188,4,335.79,15
O0001332,P00098,1,175.74,0
O0001333,P00256,1,20.3,10
O0001333,P00110,3,98.27,0
O0001334,P00075,2,199.22,5
O0001334,P00007,3,286.68,15
O0001334,P00259,2,345.65,5
O0001334,P00248,3,141.96,10
O0001335,P00099,4,400.17,10
O0001335,P00029,1,113.19,15
O0001335,P00250,3,306.54,0
O0001335,P00258,4,179.71,0
O0001335,P00236,4,344.05,10
O0001336,P00025,1,246.01,5
O0001336,P00220,2,277.67,10
O0001337,P00161,4,236.25,0
O0001337,P00089,4,150.18,15
O0001337,P00270,1,154.83,0
O0001337,P00094,4,72.09,0
O0001337,P00185,3,326.57,0
O0001338,P00278,2,166.59,5
O0001338,P00056,4,323.19,5
O0001339,P00175,4,147.29,15
O0001339,P00168,2,92.02,0
O0001339,P00218,3,33.91,10
O0001340,P00117,4,65.35,0
O0001341,P00175,2,147.29,15
O0001341,P00092,3,22.64,0
O0001341,P00094,4,72.09,0
O0001342,P00161,1,236.25,10
O0001342,P00222,1,160.17,0
O0001343,P00099,3,400.17,15
O0001343,P00053,1,110.35,0
O0001344,P00280,3,145.69,5
O0001344,P00267,4,171.77,0
O0001345,P00284,3,225.82,15
O0001345,P00035,2,170.09,0
O0001345,P00112,2,47.63,0
O0001346,P00150,3,65.55,5
O0001346,P00277,3,272.59,5
O0001347,P00153,1,414.33,0
O0001348,P00117,3,65.35,0
O0001348,P00251,3,403.39,0
O0001349,P00085,3,263.89,0
O0001349,P00068,1,58.1,5
O0001349,P00187,3,200.42,0
O0001350,P00186,2,361.62,10
O0001350,P00166,4,328.31,0
O0001351,P00006,2,449.49,0
O0001351,P00041,1,14.62,0
O0001351,P00167,4,172.97,15
O0001351,P00089,2,150.18,5
O0001351,P00236,3,344.05,0
O0001352,P00198,2,119.59,10
O0001352,P00236,2,344.05,0
O0001352,P00001,1,79.9,0
O0001352,P00074,1,93.93,15
O0001353,P00031,3,23.64,5
O0001353,P00013,4,209.49,10
O0001353,P00199,1,274.12,0
O0001354,P00269,2,65.27,15
O0001354,P00012,1,100.84,0
O0001354,P00003,4,219.5,0
O0001354,P00295,2,32.67,0
O0001355,P00193,2,228.09,10
O0001356,P00177,3,36.67,10
O0001357,P00014,1,385.58,0
O0001358,P00238,3,313.0,10
O0001358,P00096,2,141.04,15
O0001359,P00230,4,74.95,0
O0001359,P00296,2,112.74,15
O0001359,P00022,3,195.49,0
O0001359,P00167,2,172.97,5
O0001359,P00255,3,140.12,0
O0001360,P00017,1,394.79,0
O0001360,P00039,4,428.44,15
O0001360,P00223,3,9.6,0
O0001360,P00103,1,244.98,5
O0001361,P00117,2,65.35,0
O0001361,P00238,4,313.0,10
O0001361,P00249,1,370.89,0
O0001361,P00026,4,307.76,0
O0001362,P00052,2,148.28,0
O0001362,P00295,1,32.67,0
O0001363,P00154,3,275.13,15
O0001363,P00028,2,73.05,0
O0001363,P00012,4,100.84,5
O0001363,P00209,2,181.99,15
O0001364,P00162,4,9.66,0
O0001364,P00079,4,288.69,15
O0001364,P00064,3,351.23,0
O0001365,P00062,4,115.99,0
O0001365,P00284,2,225.82,0
O0001365,P00066,2,319.06,0
O0001365,P00205,1,23.04,10
O0001365,P00013,2,209.49,0
O0001366,P00174,4,216.74,0
O0001367,P00066,2,319.06,10
O0001367,P00186,3,361.62,10
O0001368,P00141,1,100.39,0
O0001368,P00230,1,74.95,0
O0001369,P00298,2,277.75,10
O0001369,P00007,1,286.68,15
O0001369,P00052,3,148.28,0
O0001369,P00207,1,181.11,0
O0001369,P00275,2,282.67,5
O0001370,P00046,3,165.73,5
O0001370,P00245,3,265.56,0
O0001370,P00015,2,55.29,0
O0001370,P00223,1,9.6,15
O0001371,P00190,1,205.64,15
O0001371,P00108,4,337.71,0
O0001371,P00164,3,260.83,0
O0001371,P00098,4,175.74,0
O0001372,P00250,2,306.54,0
O0001372,P00204,3,463.77,0
O0001372,P00190,1,205.64,5
O0001372,P00119,4,261.9,10
O0001372,P00137,3,260.82,0
O0001373,P00212,1,143.34,0
O0001373,P00045,4,196.44,0
O0001374,P00128,4,52.27,15
O0001374,P00098,4,175.74,15
O0001374,P00218,2,33.91,0
O0001374,P00230,1,74.95,15
O0001374,P00248,4,141.96,0
O0001375,P00026,2,307.76,0
O0001375,P00221,1,258.32,10
O0001375,P00024,4,273.57,5
O0001375,P00049,1,451.99,10
O0001376,P00151,4,338.04,15
O0001377,P00063,1,161.21,0
O0001377,P00161,4,236.25,10
O0001377,P00111,1,331.52,5
O0001378,P00250,4,306.54,0
O0001378,P00034,3,218.72,15
O0001379,P00224,4,161.57,0
O0001379,P00099,2,400.17,5
O0001380,P00177,3,36.67,0
O0001380,P00092,2,22.64,0
O0001380,P00241,3,102.08,10
O0001380,P00270,2,154.83,5
O0001381,P00108,4,337.71,0
O0001381,P00270,2,154.83,0
O0001382,P00207,2,181.11,10
O0001382,P00202,3,279.03,0
O0001382,P00277,3,272.59,5
O0001382,P00286,1,36.55,15
O0001382,P00298,1,277.75,0
O0001383,P00178,3,259.32,10
O0001383,P00061,2,10.29,0
O0001383,P00142,3,237.25,0
O0001383,P00137,4,260.82,0
O0001384,P00126,2,66.94,10
O0001384,P00114,1,115.13,15
O0001384,P00015,1,55.29,0
O0001384,P00112,3,47.63,10
O0001385,P00148,4,353.1,10
O0001385,P00291,1,252.06,15
O0001385,P00300,3,317.62,10
O0001385,P00088,2,225.14,5
O0001385,P00046,4,165.73,10
O0001386,P00049,4,451.99,0
O0001386,P00052,3,148.28,0
O0001386,P00033,3,225.4,0
O0001386,P00258,4,179.71,15
O0001386,P00296,1,112.74,10
O0001387,P00175,4,147.29,0
O0001388,P00273,1,67.39,15
O0001388,P00111,4,331.52,0
O0001389,P00092,1,22.64,5
O0001390,P00171,4,312.74,10
O0001391,P00101,2,135.3,0
O0001391,P00038,2,246.63,5
O0001392,P00019,1,62.98,0
O0001393,P00160,1,327.28,0
O0001393,P00072,1,473.24,10
O0001393,P00005,1,266.3,5
O0001393,P00117,2,65.35,15
O0001394,P00049,2,451.99,5
O0001394,P00013,2,209.49,10
O0001394,P00151,1,338.04,15
O0001394,P00107,3,356.38,0
O0001394,P00295,3,32.67,15
O0001395,P00285,1,55.75,15
O0001395,P00139,4,260.36,5
O0001395,P00214,2,64.44,5
O0001395,P00209,3,181.99,5
O0001396,P00241,3,102.08,0
O0001396,P00056,4,323.19,0
O0001396,P00258,4,179.71,0
O0001396,P00296,2,112.74,10
O0001397,P00265,2,245.63,0
O0001398,P00014,3,385.58,0
O0001398,P00025,1,246.01,5
O0001398,P00103,4,244.98,15
O0001398,P00093,1,146.09,0
O0001399,P00250,2,306.54,0
O0001399,P00287,2,37.54,10
O0001399,P00003,3,219.5,0
O0001399,P00117,2,65.35,10
O0001399,P00247,4,225.89,5
O0001400,P00237,4,239.06,0
O0001400,P00107,4,356.38,0
O0001400,P00145,2,273.84,0
O0001400,P00299,3,367.68,0
O0001401,P00269,2,65.27,0
O0001401,P00154,1,275.13,15
O0001402,P00180,2,171.15,15
O0001403,P00264,2,313.22,0
O0001403,P00124,4,348.75,5
O0001403,P00031,2,23.64,0
O0001403,P00222,4,160.17,10
O0001404,P00271,1,378.84,10
O0001404,P00288,1,276.07,5
O0001404,P00076,4,202.4,15
O0001405,P00283,3,80.58,0
O0001405,P00081,1,232.22,0
O0001405,P00200,1,259.41,0
O0001405,P00119,1,261.9,0
O0001406,P00182,2,317.13,0
O0001406,P00078,3,113.39,5
O0001406,P00090,3,158.36,0
O0001406,P00140,1,195.53,0
O0001407,P00011,1,188.05,0
O0001407,P00126,3,66.94,5
O0001408,P00153,3,414.33,5
O0001408,P00166,4,328.31,5
O0001408,P00279,3,243.13,0
O0001409,P00288,1,276.07,0
O0001410,P00203,3,303.27,10
O0001410,P00008,3,144.32,10
O0001410,P00077,4,239.42,15
O0001410,P00076,4,202.4,0
O0001411,P00069,2,123.22,15
O0001411,P00067,1,202.69,10
O0001411,P00259,3,345.65,15
O0001411,P00199,4,274.12,0
O0001411,P00056,3,323.19,0
O0001412,P00029,3,113.19,10
O0001413,P00252,3,47.39,5
O0001413,P00272,4,150.44,15
O0001413,P00264,1,313.22,10
O0001414,P00200,2,259.41,10
O0001414,P00163,2,361.68,5
O0001414,P00201,1,62.24,10
O0001414,P00166,4,328.31,0
O0001414,P00051,2,130.03,15
O0001415,P00162,2,9.66,0
O0001415,P00046,2,165.73,0
O0001415,P00066,2,319.06,10
O0001416,P00276,1,103.85,0
O0001417,P00249,1,370.89,0
O0001417,P00036,4,23.55,0
O0001417,P00146,4,128.69,0
O0001417,P00098,3,175.74,0
O0001418,P00053,1,110.35,0
O0001418,P00058,1,74.38,15
O0001419,P00267,3,171.77,5
O0001420,P00114,1,115.13,15
O0001420,P00221,3,258.32,10
O0001420,P00182,3,317.13,15
O0001420,P00264,3,313.22,0
O0001421,P00078,4,113.39,0
O0001421,P00048,4,34.17,0
O0001422,P00190,4,205.64,10
O0001422,P00205,1,23.04,10
O0001423,P00170,2,116.08,0
O0001423,P00247,4,225.89,5
O0001423,P00088,2,225.14,0
O0001424,P00293,2,56.32,15
O0001424,P00005,3,266.3,15
O0001424,P00254,1,185.15,5
O0001424,P00067,2,202.69,0
O0001424,P00069,1,123.22,0
O0001425,P00252,4,47.39,5
O0001425,P00020,1,36.02,0
O0001425,P00208,1,150.35,0
O0001425,P00042,3,74.95,10
O0001425,P00130,3,69.89,0
O0001426,P00110,3,98.27,0
O0001427,P00146,1,128.69,0
O0001428,P00014,4,385.58,10
O0001429,P00079,1,288.69,0
O0001429,P00111,3,331.52,15
O0001429,P00118,3,100.67,10
O0001429,P00172,3,395.39,0
O0001429,P00009,2,25.41,0
O0001430,P00191,2,115.77,15
O0001430,P00254,1,185.15,0
O0001430,P00088,4,225.14,0
O0001430,P00066,4,319.06,0
O0001431,P00299,1,367.68,0
O0001431,P00077,2,239.42,10
O0001431,P00298,4,277.75,0
O0001431,P00256,4,20.3,10
O0001432,P00032,2,166.5,0
O0001432,P00282,1,246.25,0
O0001432,P00245,2,265.56,5
O0001432,P00147,2,398.84,0
O0001433,P00121,2,166.57,15
O0001434,P00066,1,319.06,5
O0001434,P00291,3,252.06,15
O0001434,P00137,4,260.82,15
O0001435,P00271,1,378.84,0
O0001435,P00019,3,62.98,0
O0001435,P00263,2,331.15,5
O0001435,P00254,2,185.15,5
O0001436,P00264,4,313.22,15
O0001436,P00143,2,246.2,10
O0001437,P00226,3,312.83,10
O0001437,P00132,2,188.81,15
O0001437,P00223,1,9.6,0
O0001437,P00251,1,403.39,0
O0001437,P00092,4,22.64,0
O0001438,P00131,3,82.28,5
O0001438,P00280,4,145.69,10
O0001438,P00229,1,51.28,10
O0001438,P00112,4,47.63,15
O0001439,P00041,4,14.62,5
O0001440,P00081,3,232.22,10
O0001441,P00058,2,74.38,0
O0001441,P00038,3,246.63,0
O0001441,P00145,4,273.84,5
O0001441,P00085,3,263.89,10
O0001442,P00260,2,263.9,0
O0001442,P00160,1,327.28,10
O0001442,P00165,2,377.0,0
O0001443,P00238,4,313.0,0
O0001444,P00140,4,195.53,0
O0001444,P00235,3,76.75,15
O0001444,P00106,4,24.87,0
O0001445,P00167,1,172.97,0
O0001445,P00003,1,219.5,5
O0001445,P00005,4,266.3,0
O0001445,P00283,2,80.58,15
O0001445,P00295,2,32.67,0
O0001446,P00258,3,179.71,0
O0001446,P00046,4,165.73,0
O0001446,P00165,1,377.0,15
O0001446,P00282,2,246.25,0
O0001446,P00109,2,97.96,15
O0001447,P00183,2,14.87,5
O0001447,P00045,3,196.44,15
O0001447,P00047,1,313.97,10
O0001447,P00263,1,331.15,0
O0001447,P00288,2,276.07,0
O0001448,P00205,4,23.04,0
O0001448,P00079,2,288.69,10
O0001449,P00088,2,225.14,5
O0001449,P00273,2,67.39,10
O0001449,P00215,1,36.18,5
O0001450,P00234,4,30.93,0
O0001450,P00224,4,161.57,0
O0001450,P00146,4,128.69,0
O0001450,P00088,2,225.14,0
O0001450,P00252,2,47.39,10
O0001451,P00256,1,20.3,0
O0001451,P00259,4,345.65,15
O0001451,P00187,1,200.42,10
O0001451,P00053,3,110.35,5
O0001452,P00163,1,361.68,0
O0001452,P00195,3,216.81,5
O0001452,P00080,2,25.4,10
O0001453,P00222,2,160.17,5
O0001453,P00236,3,344.05,5
O0001453,P00294,2,147.68,10
O0001453,P00204,4,463.77,0
O0001454,P00037,3,59.24,0
O0001455,P00005,2,266.3,10
O0001455,P00140,2,195.53,10
O0001455,P00164,2,260.83,0
O0001456,P00090,1,158.36,0
O0001456,P00045,2,196.44,10
O0001456,P00025,1,246.01,0
O0001456,P00092,4,22.64,0
O0001456,P00234,4,30.93,0
O0001457,P00269,3,65.27,0
O0001458,P00175,3,147.29,0
O0001458,P00054,4,361.76,0
O0001458,P00148,2,353.1,0
O0001458,P00131,1,82.28,10
O0001459,P00211,4,265.01,15
O0001460,P00126,1,66.94,5
O0001460,P00063,2,161.21,10
O0001461,P00087,1,142.15,0
O0001461,P00150,4,65.55,0
O0001461,P00112,4,47.63,0
O0001461,P00178,4,259.32,0
O0001461,P00130,3,69.89,0
O0001462,P00215,1,36.18,15
O0001462,P00116,4,159.61,0
O0001462,P00237,3,239.06,5
O0001463,P00243,3,472.29,10
O0001463,P00079,4,288.69,15
O0001463,P00038,1,246.63,0
O0001463,P00054,1,361.76,0
O0001463,P00056,1,323.19,15
O0001464,P00102,2,127.43,10
O0001464,P00133,3,380.46,0
O0001464,P00126,4,66.94,0
O0001464,P00294,4,147.68,10
O0001464,P00227,1,133.18,5
O0001465,P00241,3,102.08,5
O0001465,P00152,3,377.44,15
O0001466,P00030,2,101.71,15
O0001466,P00146,1,128.69,15
O0001466,P00163,2,361.68,0
O0001467,P00191,1,115.77,0
O0001468,P00079,2,288.69,15
O0001469,P00149,2,193.02,0
O0001469,P00046,1,165.73,15
O0001469,P00071,4,281.51,0
O0001470,P00110,3,98.27,0
O0001471,P00030,1,101.71,0
O0001471,P00017,1,394.79,0
O0001472,P00054,2,361.76,10
O0001472,P00287,3,37.54,15
O0001473,P00165,4,377.0,5
O0001473,P00048,3,34.17,0
O0001473,P00180,2,171.15,10
O0001473,P00220,2,277.67,15
O0001474,P00089,2,150.18,5
O0001474,P00242,1,224.12,0
O0001474,P00119,4,261.9,0
O0001475,P00210,4,239.63,15
O0001476,P00165,3,377.0,5
O0001476,P00168,3,92.02,0
O0001477,P00047,2,313.97,0
O0001477,P00094,2,72.09,15
O0001477,P00293,3,56.32,5
O0001477,P00182,3,317.13,0
O0001478,P00055,3,242.13,5
O0001479,P00213,3,147.07,0
O0001479,P00052,4,148.28,5
O0001479,P00010,3,271.42,0
O0001480,P00115,1,120.38,5
O0001480,P00021,3,52.98,0
O0001481,P00014,4,385.58,0
O0001481,P00243,2,472.29,10
O0001481,P00075,1,199.22,0
O0001481,P00280,4,145.69,5
O0001482,P00108,4,337.71,0
O0001482,P00036,2,23.55,0
O0001482,P00211,1,265.01,15
O0001482,P00117,4,65.35,0
O0001483,P00160,3,327.28,5
O0001483,P00036,1,23.55,15
O0001484,P00059,2,48.19,10
O0001484,P00300,4,317.62,10
O0001485,P00073,1,4.35,0
O0001485,P00181,1,166.54,15
O0001485,P00056,4,323.19,0
O0001486,P00298,1,277.75,5
O0001487,P00033,3,225.4,0
O0001487,P00132,1,188.81,10
O0001487,P00241,1,102.08,5
O0001487,P00265,3,245.63,0
O0001488,P00221,3,258.32,0
O0001488,P00248,2,141.96,10
O0001488,P00269,4,65.27,0
O0001488,P00046,3,165.73,15
O0001488,P00067,1,202.69,10
O0001489,P00133,3,380.46,5
O0001489,P00262,2,166.66,5
O0001489,P00208,3,150.35,0
O0001489,P00042,4,74.95,10
O0001490,P00110,4,98.27,0
O0001490,P00274,1,8.52,5
O0001490,P00252,1,47.39,15
O0001490,P00118,2,100.67,15
O0001490,P00142,3,237.25,5
O0001491,P00128,4,52.27,10
O0001491,P00256,4,20.3,0
O0001492,P00072,4,473.24,0
O0001492,P00122,3,319.62,15
O0001492,P00194,1,181.2,0
O0001492,P00069,1,123.22,10
O0001493,P00220,3,277.67,15
O0001494,P00074,1,93.93,10
O0001495,P00034,4,218.72,5
O0001495,P00058,1,74.38,0
O0001495,P00145,1,273.84,10
O0001496,P00265,4,245.63,0
O0001496,P00251,3,403.39,0
O0001496,P00064,2,351.23,0
O0001497,P00175,3,147.29,10
O0001497,P00128,1,52.27,0
O0001498,P00155,1,66.87,5
O0001498,P00189,4,234.03,5
O0001498,P00171,3,312.74,0
O0001498,P00277,3,272.59,10
O0001499,P00035,2,170.09,0
O0001499,P00099,4,400.17,0
O0001499,P00206,2,101.69,0
O0001500,P00158,4,199.17,0
O0001500,P00149,3,193.02,5
O0001500,P00013,1,209.49,0
O0001500,P00259,3,345.65,15
O0001500,P00041,4,14.62,5
O0001501,P00009,4,25.41,10
O0001502,P00036,3,23.55,5
O0001502,P00199,4,274.12,0
O0001502,P00095,4,228.1,10
O0001502,P00225,3,393.72,15
O0001502,P00012,1,100.84,0
O0001503,P00146,2,128.69,15
O0001503,P00110,2,98.27,0
O0001503,P00225,1,393.72,10
O0001503,P00052,1,148.28,0
O0001504,P00021,3,52.98,0
O0001504,P00133,1,380.46,0
O0001505,P00250,1,306.54,0
O0001505,P00136,1,130.36,10
O0001505,P00129,4,193.0,0
O0001505,P00085,3,263.89,0
O0001505,P00062,4,115.99,0
O0001506,P00139,4,260.36,5
O0001506,P00094,1,72.09,0
O0001507,P00215,2,36.18,0
O0001507,P00221,3,258.32,0
O0001507,P00022,2,195.49,15
O0001508,P00023,4,401.83,0
O0001508,P00130,2,69.89,5
O0001508,P00035,2,170.09,5
O0001509,P00177,4,36.67,15
O0001509,P00259,4,345.65,10
O0001509,P00210,3,239.63,0
O0001509,P00063,2,161.21,5
O0001509,P00268,2,198.84,0
O0001510,P00197,1,74.92,5
O0001510,P00298,2,277.75,15
O0001510,P00114,3,115.13,10
O0001510,P00055,4,242.13,0
O0001510,P00061,4,10.29,10
O0001511,P00047,1,313.97,5
O0001511,P00032,2,166.5,0
O0001511,P00279,3,243.13,0
O0001511,P00138,1,279.9,0
O0001512,P00133,4,380.46,10
O0001512,P00159,4,146.75,15
O0001512,P00204,4,463.77,5
O0001512,P00171,4,312.74,0
O0001513,P00093,3,146.09,0
O0001513,P00119,4,261.9,0
O0001513,P00152,3,377.44,10
O0001514,P00228,2,124.15,0
O0001514,P00265,3,245.63,0
O0001514,P00052,4,148.28,0
O0001514,P00278,4,166.59,0
O0001515,P00214,2,64.44,0
O0001516,P00102,3,127.43,5
O0001516,P00105,3,102.78,0
O0001516,P00163,2,361.68,15
O0001517,P00165,1,377.0,10
O0001517,P00088,1,225.14,15
O0001517,P00139,2,260.36,0
O0001518,P00148,3,353.1,5
O0001519,P00295,2,32.67,0
O0001520,P00235,2,76.75,0
O0001521,P00174,4,216.74,5
O0001521,P00252,1,47.39,0
O0001521,P00240,2,375.95,10
O0001521,P00116,4,159.61,15
O0001522,P00122,2,319.62,0
O0001522,P00120,2,4.64,0
O0001522,P00189,2,234.03,0
O0001523,P00162,1,9.66,0
O0001523,P00219,2,115.43,0
O0001523,P00131,2,82.28,0
O0001524,P00077,2,239.42,5
O0001524,P00152,1,377.44,0
O0001524,P00044,3,51.35,10
O0001524,P00154,3,275.13,0
O0001525,P00261,1,179.77,0
O0001525,P00154,2,275.13,0
O0001525,P00118,4,100.67,5
O0001525,P00089,3,150.18,0
O0001525,P00146,4,128.69,15
O0001526,P00068,1,58.1,10
O0001526,P00139,1,260.36,15
O0001527,P00233,1,184.36,5
O0001527,P00275,3,282.67,10
O0001527,P00150,4,65.55,0
O0001527,P00151,3,338.04,10
O0001528,P00293,3,56.32,0
O0001528,P00224,1,161.57,0
O0001528,P00127,4,279.84,0
O0001528,P00174,3,216.74,15
O0001528,P00228,2,124.15,15
O0001529,P00290,4,211.57,10
O0001529,P00074,2,93.93,15
O0001529,P00232,1,57.6,0
O0001529,P00281,2,287.43,0
O0001529,P00118,3,100.67,0
O0001530,P00029,1,113.19,0
O0001530,P00001,3,79.9,0
O0001530,P00009,3,25.41,5
O0001530,P00294,1,147.68,10
O0001531,P00029,1,113.19,15
O0001531,P00037,3,59.24,5
O0001531,P00203,4,303.27,15
O0001531,P00205,2,23.04,0
O0001531,P00201,3,62.24,15
O0001532,P00193,2,228.09,15
O0001532,P00027,4,389.4,10
O0001533,P00102,4,127.43,5
O0001533,P00033,4,225.4,0
O0001534,P00230,1,74.95,15
O0001534,P00074,2,93.93,5
O0001534,P00243,2,472.29,10
O0001534,P00077,2,239.42,0
O0001535,P00160,4,327.28,10
O0001535,P00294,2,147.68,0
O0001536,P00038,2,246.63,0
O0001536,P00195,1,216.81,15
O0001536,P00149,3,193.02,0
O0001536,P00144,3,37.32,15
O0001536,P00184,2,266.65,0
O0001537,P00170,4,116.08,15
O0001537,P00265,1,245.63,0
O0001537,P00048,2,34.17,0
O0001538,P00258,1,179.71,5
O0001538,P00126,3,66.94,5
O0001538,P00112,3,47.63,10
O0001538,P00095,3,228.1,5
O0001538,P00256,1,20.3,10
O0001539,P00111,1,331.52,0
O0001539,P00009,3,25.41,10
O0001539,P00061,4,10.29,0
O0001540,P00283,4,80.58,15
O0001540,P00183,3,14.87,0
O0001540,P00209,4,181.99,0
O0001540,P00236,1,344.05,5
O0001540,P00151,3,338.04,0
O0001541,P00106,3,24.87,0
O0001542,P00033,3,225.4,15
O0001542,P00260,4,263.9,0
O0001543,P00001,3,79.9,0
O0001543,P00145,4,273.84,0
O0001544,P00122,1,319.62,10
O0001545,P00280,2,145.69,10
O0001546,P00036,3,23.55,5
O0001546,P00106,4,24.87,0
O0001546,P00044,1,51.35,10
O0001546,P00281,3,287.43,0
O0001546,P00045,4,196.44,0
O0001547,P00281,3,287.43,10
O0001548,P00117,4,65.35,5
O0001548,P00262,2,166.66,15
O0001548,P00038,1,246.63,0
O0001549,P00048,4,34.17,0
O0001549,P00174,1,216.74,10
O0001549,P00236,3,344.05,15
O0001550,P00178,2,259.32,0
O0001550,P00174,3,216.74,0
O0001551,P00017,4,394.79,0
O0001551,P00101,1,135.3,10
O0001551,P00007,3,286.68,0
O0001551,P00171,3,312.74,0
O0001552,P00096,2,141.04,0
O0001552,P00164,4,260.83,5
O0001553,P00172,2,395.39,15
O0001553,P00223,3,9.6,5
O0001553,P00200,1,259.41,0
O0001553,P00169,2,377.24,5
O0001553,P00021,2,52.98,5
O0001554,P00229,1,51.28,0
O0001554,P00057,1,161.78,5
O0001554,P00256,4,20.3,0
O0001554,P00099,2,400.17,10
O0001554,P00082,4,284.5,0
O0001555,P00298,2,277.75,0
O0001555,P00107,1,356.38,15
O0001555,P00183,1,14.87,0
O0001555,P00260,4,263.9,0
O0001556,P00127,2,279.84,15
O0001557,P00162,4,9.66,0
O0001557,P00232,2,57.6,10
O0001557,P00253,4,131.83,5
O0001557,P00089,3,150.18,0
